,,,,,TCN
1717,6.9513917,-1.0486083,,-1.0486083,0
1718,6.7561865,-1.2438135,,-1.2438135,0
1719,6.967783,-1.032217,,-1.032217,0
1720,6.1430035,-1.8569965,,-1.8569965,0
1721,6.7986546,-1.2013454,,-1.2013454,0
1722,7.312,-0.688,,-0.688,0
1723,6.916374,-1.083626,,-1.083626,0
1724,6.584078,-1.415922,,-1.415922,0
1725,6.929785,-1.070215,,-1.070215,0
1726,6.9849195,-1.0150805,,-1.0150805,0
1727,6.7092476,-1.2907524,,-1.2907524,0
1728,7.9140067,-0.0859933,,-0.0859933,0.4140067
1729,8.010864,0.010864,,0.010864,0.510864
1730,6.5431,-1.4569,,-1.4569,0
1731,6.750971,-1.249029,,-1.249029,0
1732,8.149445,0.149445,,0.149445,0.649445
1733,9.138137,1.138137,,1.138137,1.638137
1734,6.3486395,-1.6513605,,-1.6513605,0
1735,6.661564,-1.338436,,-1.338436,0
1736,7.1085987,-0.8914013,,-0.8914013,0
1737,6.5423546,-1.4576454,,-1.4576454,0
1738,7.096678,-0.903322,,-0.903322,0
1739,7.3276463,-0.6723537,,-0.6723537,0
1740,9.635836,1.635836,,1.635836,2.135836
1741,7.4237585,-0.5762415,,-0.5762415,0
1742,7.232279,-0.767721,,-0.767721,0
1743,9.205193,1.205193,,1.205193,1.705193
1744,11.081993,3.081993,,3.081993,3.581993
1745,11.35841,3.35841,,3.35841,3.85841
1746,7.165223,-0.834777,,-0.834777,0
1747,8.0809,0.0809,,0.0809,0.5809
1748,7.0549545,-0.9450455,,-0.9450455,0
1749,6.482005,-1.517995,,-1.517995,0
1750,7.060915,-0.939085,,-0.939085,0
1751,6.514043,-1.485957,,-1.485957,0
1752,6.788224,-1.211776,,-1.211776,0
1753,6.4000487,-1.5999513,,-1.5999513,0
1754,7.0892277,-0.9107723,,-0.9107723,0
1755,7.11605,-0.88395,,-0.88395,0
1756,8.546561,0.546561,,0.546561,1.046561
1757,7.8111887,-0.1888113,,-0.1888113,0.3111887
1758,8.121878,0.121878,,0.121878,0.621878
1759,6.9364905,-1.0635095,,-1.0635095,0
1760,7.608533,-0.391467,,-0.391467,0.108533
1761,7.3470173,-0.6529827,,-0.6529827,0
1762,7.2702765,-0.7297235,,-0.7297235,0
1763,7.068366,-0.931634,,-0.931634,0
1764,9.032339,1.032339,,1.032339,1.532339
1765,8.656084,0.656084,,0.656084,1.156084
1766,8.346886,0.346886,,0.346886,0.846886
1767,7.184595,-0.815405,,-0.815405,0
1768,7.7947974,-0.2052026,,-0.2052026,0.2947974
1769,7.949024,-0.050976,,-0.050976,0.449024
1770,7.2285533,-0.7714467,,-0.7714467,0
1771,6.956607,-1.043393,,-1.043393,0
1772,6.840378,-1.159622,,-1.159622,0
1773,6.046891,-1.953109,,-1.953109,0
1774,6.850809,-1.149191,,-1.149191,0
1775,6.80387,-1.19613,,-1.19613,0
1776,7.5399876,-0.4600124,,-0.4600124,0.0399876
1777,7.2672963,-0.7327037,,-0.7327037,0
1778,6.9074335,-1.0925665,,-1.0925665,0
1779,7.7076254,-0.2923746,,-0.2923746,0.2076254
1780,6.975979,-1.024021,,-1.024021,0
1781,7.095188,-0.904812,,-0.904812,0
1782,7.242709,-0.757291,,-0.757291,0
1783,6.9387255,-1.0612745,,-1.0612745,0
1784,6.9879,-1.0121,,-1.0121,0
1785,7.481873,-0.518127,,-0.518127,0
1786,8.466095,0.466095,,0.466095,0.966095
1787,6.815791,-1.184209,,-1.184209,0
1788,7.4826183,-0.5173817,,-0.5173817,0
1789,6.579608,-1.420392,,-1.420392,0
1790,6.99088,-1.00912,,-1.00912,0
1791,6.493181,-1.506819,,-1.506819,0
1792,6.970763,-1.029237,,-1.029237,0
1793,6.891787,-1.108213,,-1.108213,0
1794,6.9744883,-1.0255117,,-1.0255117,0
1795,7.457286,-0.542714,,-0.542714,0
1796,8.449703,0.449703,,0.449703,0.949703
1797,6.727129,-1.272871,,-1.272871,0
1798,6.9312754,-1.0687246,,-1.0687246,0
1799,7.0616603,-0.9383397,,-0.9383397,0
1800,6.683916,-1.316084,,-1.316084,0
1801,6.8075953,-1.1924047,,-1.1924047,0
1802,6.6556034,-1.3443966,,-1.3443966,0
1803,7.0273876,-0.9726124,,-0.9726124,0
1804,6.8075953,-1.1924047,,-1.1924047,0
1805,8.251518,0.251518,,0.251518,0.751518
1806,7.460266,-0.539734,,-0.539734,0
1807,7.281452,-0.718548,,-0.718548,0
1808,6.9364905,-1.0635095,,-1.0635095,0
1809,6.8187714,-1.1812286,,-1.1812286,0
1810,9.319931,1.319931,,1.319931,1.819931
1811,8.627772,0.627772,,0.627772,1.127772
1812,8.197874,0.197874,,0.197874,0.697874
1813,7.070601,-0.929399,,-0.929399,0
1814,10.537356,2.537356,,2.537356,3.037356
1815,7.753074,-0.246926,,-0.246926,0.253074
1816,8.461624,0.461624,,0.461624,0.961624
1817,7.189065,-0.810935,,-0.810935,0
1818,7.0698557,-0.9301443,,-0.9301443,0
1819,8.321553,0.321553,,0.321553,0.821553
1820,7.838011,-0.161989,,-0.161989,0.338011
1821,7.2717667,-0.7282333,,-0.7282333,0
1822,7.391721,-0.608279,,-0.608279,0
1823,6.986409,-1.013591,,-1.013591,0
1824,7.782131,-0.217869,,-0.217869,0.282131
1825,6.4648685,-1.5351315,,-1.5351315,0
1826,7.864088,-0.135912,,-0.135912,0.364088
1827,6.792694,-1.207306,,-1.207306,0
1828,7.69794,-0.30206,,-0.30206,0.19794
1829,7.716566,-0.283434,,-0.283434,0.216566
1830,7.3984265,-0.6015735,,-0.6015735,0
1831,8.045882,0.045882,,0.045882,0.545882
1832,7.7761707,-0.2238293,,-0.2238293,0.2761707
1833,6.9655476,-1.0344524,,-1.0344524,0
1834,6.8485737,-1.1514263,,-1.1514263,0
1835,6.48275,-1.51725,,-1.51725,0
1836,7.627159,-0.372841,,-0.372841,0.127159
1837,6.342679,-1.657321,,-1.657321,0
1838,8.073449,0.073449,,0.073449,0.573449
1839,8.395314,0.395314,,0.395314,0.895314
1840,8.162111,0.162111,,0.162111,0.662111
1841,6.569922,-1.430078,,-1.430078,0
1842,7.2695312,-0.7304688,,-0.7304688,0
1843,6.680936,-1.319064,,-1.319064,0
1844,6.569922,-1.430078,,-1.430078,0
1845,6.991625,-1.008375,,-1.008375,0
1846,7.6375904,-0.3624096,,-0.3624096,0.1375904
1847,6.5147877,-1.4852123,,-1.4852123,0
1848,7.522106,-0.477894,,-0.477894,0.022106
1849,6.8761406,-1.1238594,,-1.1238594,0
1850,7.3835254,-0.6164746,,-0.6164746,0
1851,7.7933073,-0.2066927,,-0.2066927,0.2933073
1852,7.580966,-0.419034,,-0.419034,0.080966
1853,6.9633126,-1.0366874,,-1.0366874,0
1854,7.095188,-0.904812,,-0.904812,0
1855,6.7941847,-1.2058153,,-1.2058153,0
1856,7.6375904,-0.3624096,,-0.3624096,0.1375904
1857,6.9230795,-1.0769205,,-1.0769205,0
1858,7.8730288,-0.1269712,,-0.1269712,0.3730288
1859,6.7181883,-1.2818117,,-1.2818117,0
1860,7.262081,-0.737919,,-0.737919,0
1861,6.979704,-1.020296,,-1.020296,0
1862,7.1905556,-0.8094444,,-0.8094444,0
1863,6.8828464,-1.1171536,,-1.1171536,0
1864,8.198619,0.198619,,0.198619,0.698619
1865,7.1018934,-0.8981066,,-0.8981066,0
1866,6.9625673,-1.0374327,,-1.0374327,0
1867,6.905198,-1.094802,,-1.094802,0
1868,7.1018934,-0.8981066,,-0.8981066,0
1869,7.0229173,-0.9770827,,-0.9770827,0
1870,8.14721,0.14721,,0.14721,0.64721
1871,7.1659684,-0.8340316,,-0.8340316,0
1872,7.1153045,-0.8846955,,-0.8846955,0
1873,7.096678,-0.903322,,-0.903322,0
1874,7.344037,-0.655963,,-0.655963,0
1875,7.992238,-0.007762,,-0.007762,0.492238
1876,7.577986,-0.422014,,-0.422014,0.077986
1877,7.172674,-0.827326,,-0.827326,0
1878,6.99833,-1.00167,,-1.00167,0
1879,7.2948637,-0.7051363,,-0.7051363,0
1880,7.3477626,-0.6522374,,-0.6522374,0
1881,7.1994963,-0.8005037,,-0.8005037,0
1882,7.750094,-0.249906,,-0.249906,0.250094
1883,6.7919493,-1.2080507,,-1.2080507,0
1884,7.084012,-0.915988,,-0.915988,0
1885,6.864965,-1.135035,,-1.135035,0
1886,7.2531404,-0.7468596,,-0.7468596,0
1887,7.2561207,-0.7438793,,-0.7438793,0
1888,7.840991,-0.159009,,-0.159009,0.340991
1889,8.749217,0.749217,,0.749217,1.249217
1890,6.6407022,-1.3592978,,-1.3592978,0
1891,6.8604946,-1.1395054,,-1.1395054,0
1892,7.9162416,-0.0837584,,-0.0837584,0.4162416
1893,7.0527196,-0.9472804,,-0.9472804,0
1894,6.7159534,-1.2840466,,-1.2840466,0
1895,7.157773,-0.842227,,-0.842227,0
1896,7.1674585,-0.8325415,,-0.8325415,0
1897,7.1644783,-0.8355217,,-0.8355217,0
1898,8.318573,0.318573,,0.318573,0.818573
1899,6.417185,-1.582815,,-1.582815,0
1900,6.5356493,-1.4643507,,-1.4643507,0
1901,6.5535307,-1.4464693,,-1.4464693,0
1902,7.6614323,-0.3385677,,-0.3385677,0.1614323
1903,7.174164,-0.825836,,-0.825836,0
1904,7.5027347,-0.4972653,,-0.4972653,0.0027347
1905,6.711483,-1.288517,,-1.288517,0
1906,6.7256393,-1.2743607,,-1.2743607,0
1907,7.409602,-0.590398,,-0.590398,0
1908,6.60643,-1.39357,,-1.39357,0
1909,6.67125,-1.32875,,-1.32875,0
1910,7.5019894,-0.4980106,,-0.4980106,0.0019894
1911,7.491559,-0.508441,,-0.508441,0
1912,6.4887104,-1.5112896,,-1.5112896,0
1913,6.9893894,-1.0106106,,-1.0106106,0
1914,6.435066,-1.564934,,-1.564934,0
1915,9.179115,1.179115,,1.179115,1.679115
1916,8.259714,0.259714,,0.259714,0.759714
1917,7.4617567,-0.5382433,,-0.5382433,0
1918,6.7166986,-1.2833014,,-1.2833014,0
1919,8.146465,0.146465,,0.146465,0.646465
1920,7.6986847,-0.3013153,,-0.3013153,0.1986847
1921,8.100271,0.100271,,0.100271,0.600271
1922,7.236004,-0.763996,,-0.763996,0
1923,7.517636,-0.482364,,-0.482364,0.017636
1924,7.534027,-0.465973,,-0.465973,0.034027
1925,7.2382393,-0.7617607,,-0.7617607,0
1926,7.025152,-0.974848,,-0.974848,0
1927,6.928295,-1.071705,,-1.071705,0
1928,8.018314,0.018314,,0.018314,0.518314
1929,7.145852,-0.854148,,-0.854148,0
1930,6.649643,-1.350357,,-1.350357,0
1931,8.845329,0.845329,,0.845329,1.345329
1932,8.830428,0.830428,,0.830428,1.330428
1933,7.2292986,-0.7707014,,-0.7707014,0
1934,7.297844,-0.702156,,-0.702156,0
1935,7.3261557,-0.6738443,,-0.6738443,0
1936,7.8737736,-0.1262264,,-0.1262264,0.3737736
1937,7.9832973,-0.0167027,,-0.0167027,0.4832973
1938,7.12201,-0.87799,,-0.87799,0
1939,6.7360697,-1.2639303,,-1.2639303,0
1940,6.436557,-1.563443,,-1.563443,0
1941,9.415298,1.415298,,1.415298,1.915298
1942,6.8522987,-1.1477013,,-1.1477013,0
1943,7.300079,-0.699921,,-0.699921,0
1944,8.360296,0.360296,,0.360296,0.860296
1945,7.6793137,-0.3206863,,-0.3206863,0.1793137
1946,7.9244375,-0.0755625,,-0.0755625,0.4244375
1947,7.0363283,-0.9636717,,-0.9636717,0
1948,8.740276,0.740276,,0.740276,1.240276
1949,6.9484115,-1.0515885,,-1.0515885,0
1950,7.779151,-0.220849,,-0.220849,0.279151
1951,9.822845,1.822845,,1.822845,2.322845
1952,8.813292,0.813292,,0.813292,1.313292
1953,7.1831045,-0.8168955,,-0.8168955,0
1954,7.1667137,-0.8332863,,-0.8332863,0
1955,6.8761406,-1.1238594,,-1.1238594,0
1956,7.0869923,-0.9130077,,-0.9130077,0
1957,7.648766,-0.351234,,-0.351234,0.148766
1958,6.660074,-1.339926,,-1.339926,0
1959,7.4587765,-0.5412235,,-0.5412235,0
1960,8.21501,0.21501,,0.21501,0.71501
1961,6.3829126,-1.6170874,,-1.6170874,0
1962,7.950515,-0.049485,,-0.049485,0.450515
1963,7.3745847,-0.6254153,,-0.6254153,0
1964,7.053465,-0.946535,,-0.946535,0
1965,7.1018934,-0.8981066,,-0.8981066,0
1966,6.7673626,-1.2326374,,-1.2326374,0
1967,7.056445,-0.943555,,-0.943555,0
1968,6.73905,-1.26095,,-1.26095,0
1969,8.229166,0.229166,,0.229166,0.729166
1970,7.852912,-0.147088,,-0.147088,0.352912
1971,7.6830387,-0.3169613,,-0.3169613,0.1830387
1972,6.467104,-1.532896,,-1.532896,0
1973,6.467104,-1.532896,,-1.532896,0
1974,6.467104,-1.532896,,-1.532896,0
1975,6.467104,-1.532896,,-1.532896,0
1976,6.467104,-1.532896,,-1.532896,0
1977,6.467104,-1.532896,,-1.532896,0
1978,6.467104,-1.532896,,-1.532896,0
1979,6.467104,-1.532896,,-1.532896,0
1980,6.467104,-1.532896,,-1.532896,0
1981,6.467104,-1.532896,,-1.532896,0
1982,6.467104,-1.532896,,-1.532896,0
1983,8.242578,0.242578,,0.242578,0.742578
1984,12.849272,4.849272,,4.849272,5.349272
1985,14.157593,6.157593,,6.157593,6.657593
1986,7.82907,-0.17093,,-0.17093,0.32907
1987,8.796156,0.796156,,0.796156,1.296156
1988,8.200854,0.200854,,0.200854,0.700854
1989,9.067356,1.067356,,1.067356,1.567356
1990,5.3010883,-2.6989117,,-2.6989117,0
1991,15.675277,7.675277,,7.675277,8.175277
1992,8.326024,0.326024,,0.326024,0.826024
1993,9.970367,1.970367,,1.970367,2.470367
1994,22.304804,14.304804,,14.304804,14.804804
1995,7.6174736,-0.3825264,,-0.3825264,0.1174736
1996,8.089095,0.089095,,0.089095,0.589095
1997,8.981675,0.981675,,0.981675,1.481675
1998,8.885563,0.885563,,0.885563,1.385563
1999,8.720904,0.720904,,0.720904,1.220904
2000,8.556992,0.556992,,0.556992,1.056992
2001,8.188189,0.188189,,0.188189,0.688189
2002,6.534159,-1.465841,,-1.465841,0
2003,8.91015,0.91015,,0.91015,1.41015
2004,9.147823,1.147823,,1.147823,1.647823
2005,8.188933,0.188933,,0.188933,0.688933
2006,9.103865,1.103865,,1.103865,1.603865
2007,8.323789,0.323789,,0.323789,0.823789
2008,6.854534,-1.145466,,-1.145466,0
2009,6.8537893,-1.1462107,,-1.1462107,0
2010,10.279566,2.279566,,2.279566,2.779566
2011,9.4771385,1.4771385,,1.4771385,1.9771385
2012,9.063631,1.063631,,1.063631,1.563631
2013,6.727129,-1.272871,,-1.272871,0
2014,7.119775,-0.880225,,-0.880225,0
2015,6.826222,-1.173778,,-1.173778,0
2016,7.2725115,-0.7274885,,-0.7274885,0
2017,6.9268045,-1.0731955,,-1.0731955,0
2018,8.431077,0.431077,,0.431077,0.931077
2019,8.307398,0.307398,,0.307398,0.807398
2020,7.4826183,-0.5173817,,-0.5173817,0
2021,8.1650915,0.1650915,,0.1650915,0.6650915
2022,8.645654,0.645654,,0.645654,1.145654
2023,8.575619,0.575619,,0.575619,1.075619
2024,7.911772,-0.088228,,-0.088228,0.411772
2025,8.650124,0.650124,,0.650124,1.150124
2026,7.6450405,-0.3549595,,-0.3549595,0.1450405
2027,7.7776613,-0.2223387,,-0.2223387,0.2776613
2028,8.188189,0.188189,,0.188189,0.688189
2029,8.427352,0.427352,,0.427352,0.927352
2030,7.9721212,-0.0278788,,-0.0278788,0.4721212
2031,9.4383955,1.4383955,,1.4383955,1.9383955
2032,8.886308,0.886308,,0.886308,1.386308
2033,13.28215,5.28215,,5.28215,5.78215
2034,15.211105,7.211105,,7.211105,7.711105
2035,7.289648,-0.710352,,-0.710352,0
2036,7.4908137,-0.5091863,,-0.5091863,0
2037,8.691847,0.691847,,0.691847,1.191847
2038,8.15764,0.15764,,0.15764,0.65764
2039,8.487701,0.487701,,0.487701,0.987701
2040,8.030981,0.030981,,0.030981,0.530981
2041,9.581447,1.581447,,1.581447,2.081447
2042,7.6949596,-0.3050404,,-0.3050404,0.1949596
2043,9.380281,1.380281,,1.380281,1.880281
2044,8.779019,0.779019,,0.779019,1.279019
2045,9.415298,1.415298,,1.415298,1.915298
2046,7.535517,-0.464483,,-0.464483,0.035517
2047,7.134676,-0.865324,,-0.865324,0
2048,6.60345,-1.39655,,-1.39655,0
2049,7.8000126,-0.1999874,,-0.1999874,0.3000126
2050,8.063019,0.063019,,0.063019,0.563019
2051,6.664544,-1.335456,,-1.335456,0
2052,7.8849497,-0.1150503,,-0.1150503,0.3849497
2053,7.9013405,-0.0986595,,-0.0986595,0.4013405
2054,8.224696,0.224696,,0.224696,0.724696
2055,8.129329,0.129329,,0.129329,0.629329
2056,13.614446,5.614446,,5.614446,6.114446
2057,18.511713,10.511713,,10.511713,11.011713
2058,12.025237,4.025237,,4.025237,4.525237
2059,8.663535,0.663535,,0.663535,1.163535
2060,10.370463,2.370463,,2.370463,2.870463
2061,8.158386,0.158386,,0.158386,0.658386
2062,8.14423,0.14423,,0.14423,0.64423
2063,10.689348,2.689348,,2.689348,3.189348
2064,8.945912,0.945912,,0.945912,1.445912
2065,7.252395,-0.747605,,-0.747605,0
2066,8.285046,0.285046,,0.285046,0.785046
2067,8.473545,0.473545,,0.473545,0.973545
2068,8.443743,0.443743,,0.443743,0.943743
2069,9.713322,1.713322,,1.713322,2.213322
2070,8.208304,0.208304,,0.208304,0.708304
2071,11.271238,3.271238,,3.271238,3.771238
2072,9.319931,1.319931,,1.319931,1.819931
2073,7.576495,-0.423505,,-0.423505,0.076495
2074,8.505583,0.505583,,0.505583,1.005583
2075,9.404868,1.404868,,1.404868,1.904868
2076,8.805841,0.805841,,0.805841,1.305841
2077,8.9854,0.9854,,0.9854,1.4854
2078,9.004772,1.004772,,1.004772,1.504772
2079,7.1562824,-0.8437176,,-0.8437176,0
2080,9.81912,1.81912,,1.81912,2.31912
2081,8.441507,0.441507,,0.441507,0.941507
2082,8.267909,0.267909,,0.267909,0.767909
2083,7.8961253,-0.1038747,,-0.1038747,0.3961253
2084,8.01608,0.01608,,0.01608,0.51608
2085,7.866323,-0.133677,,-0.133677,0.366323
2086,13.870001,5.870001,,5.870001,6.370001
2087,14.447421,6.447421,,6.447421,6.947421
2088,7.867813,-0.132187,,-0.132187,0.367813
2089,7.133186,-0.866814,,-0.866814,0
2090,7.76723,-0.23277,,-0.23277,0.26723
2091,9.828806,1.828806,,1.828806,2.328806
2092,7.57426,-0.42574,,-0.42574,0.07426
2093,8.998066,0.998066,,0.998066,1.498066
2094,7.5876713,-0.4123287,,-0.4123287,0.0876713
2095,7.919222,-0.080778,,-0.080778,0.419222
2096,9.260326,1.260326,,1.260326,1.760326
2097,8.248538,0.248538,,0.248538,0.748538
2098,8.912384,0.912384,,0.912384,1.412384
2099,9.163469,1.163469,,1.163469,1.663469
2100,8.881837,0.881837,,0.881837,1.381837
2101,8.124858,0.124858,,0.124858,0.624858
2102,8.141994,0.141994,,0.141994,0.641994
2103,8.669496,0.669496,,0.669496,1.169496
2104,10.071695,2.071695,,2.071695,2.571695
2105,9.574741,1.574741,,1.574741,2.074741
2106,10.824948,2.824948,,2.824948,3.324948
2107,9.854883,1.854883,,1.854883,2.354883
2108,9.184331,1.184331,,1.184331,1.684331
2109,9.141863,1.141863,,1.141863,1.641863
2110,7.7731905,-0.2268095,,-0.2268095,0.2731905
2111,7.7962875,-0.2037125,,-0.2037125,0.2962875
2112,9.346753,1.346753,,1.346753,1.846753
2113,8.922815,0.922815,,0.922815,1.422815
2114,8.850545,0.850545,,0.850545,1.350545
2115,8.456409,0.456409,,0.456409,0.956409
2116,10.525435,2.525435,,2.525435,3.025435
2117,6.969273,-1.030727,,-1.030727,0
2118,10.994077,2.994077,,2.994077,3.494077
2119,8.741766,0.741766,,0.741766,1.241766
2120,7.7322125,-0.2677875,,-0.2677875,0.2322125
2121,6.575137,-1.424863,,-1.424863,0
2122,7.197261,-0.802739,,-0.802739,0
2123,7.7813864,-0.2186136,,-0.2186136,0.2813864
2124,7.135421,-0.864579,,-0.864579,0
2125,9.439886,1.439886,,1.439886,1.939886
2126,8.571893,0.571893,,0.571893,1.071893
2127,8.15019,0.15019,,0.15019,0.65019
2128,6.9119034,-1.0880966,,-1.0880966,0
2129,7.689744,-0.310256,,-0.310256,0.189744
2130,8.679181,0.679181,,0.679181,1.179181
2131,8.378923,0.378923,,0.378923,0.878923
2132,8.378923,0.378923,,0.378923,0.878923
2133,8.378178,0.378178,,0.378178,0.878178
2134,6.763637,-1.236363,,-1.236363,0
2135,9.743124,1.743124,,1.743124,2.243124
2136,8.084625,0.084625,,0.084625,0.584625
2137,8.786469,0.786469,,0.786469,1.286469
2138,9.321422,1.321422,,1.321422,1.821422
2139,8.865446,0.865446,,0.865446,1.365446
2140,8.860975,0.860975,,0.860975,1.360975
2141,8.944422,0.944422,,0.944422,1.444422
2142,9.506941,1.506941,,1.506941,2.006941
2143,9.842962,1.842962,,1.842962,2.342962
2144,8.739531,0.739531,,0.739531,1.239531
2145,9.245425,1.245425,,1.245425,1.745425
2146,8.874387,0.874387,,0.874387,1.374387
2147,7.3768196,-0.6231804,,-0.6231804,0
2148,8.518249,0.518249,,0.518249,1.018249
2149,9.603053,1.603053,,1.603053,2.103053
2150,11.737644,3.737644,,3.737644,4.237644
2151,9.9740925,1.9740925,,1.9740925,2.4740925
2152,14.661253,6.661253,,6.661253,7.161253
2153,8.011609,0.011609,,0.011609,0.511609
2154,8.852035,0.852035,,0.852035,1.352035
2155,9.977073,1.977073,,1.977073,2.477073
2156,9.678305,1.678305,,1.678305,2.178305
2157,7.200986,-0.799014,,-0.799014,0
2158,7.57128,-0.42872,,-0.42872,0.07128
2159,10.042638,2.042638,,2.042638,2.542638
2160,8.218736,0.218736,,0.218736,0.718736
2161,8.111447,0.111447,,0.111447,0.611447
2162,8.669496,0.669496,,0.669496,1.169496
2163,8.627772,0.627772,,0.627772,1.127772
2164,10.114908,2.114908,,2.114908,2.614908
2165,9.774417,1.774417,,1.774417,2.274417
2166,9.507686,1.507686,,1.507686,2.007686
2167,8.0525875,0.0525875,,0.0525875,0.5525875
2168,8.226931,0.226931,,0.226931,0.726931
2169,7.659197,-0.340803,,-0.340803,0.159197
2170,8.217991,0.217991,,0.217991,0.717991
2171,8.7708235,0.7708235,,0.7708235,1.2708235
2172,8.849054,0.849054,,0.849054,1.349054
2173,7.9713764,-0.0286236,,-0.0286236,0.4713764
2174,8.8639555,0.8639555,,0.8639555,1.3639555
2175,8.8639555,0.8639555,,0.8639555,1.3639555
2176,8.281321,0.281321,,0.281321,0.781321
2177,7.9393387,-0.0606613,,-0.0606613,0.4393387
2178,8.244812,0.244812,,0.244812,0.744812
2179,8.105487,0.105487,,0.105487,0.605487
2180,8.849054,0.849054,,0.849054,1.349054
2181,8.261949,0.261949,,0.261949,0.761949
2182,7.104129,-0.895871,,-0.895871,0
2183,7.4110928,-0.5889072,,-0.5889072,0
2184,8.701533,0.701533,,0.701533,1.201533
2185,9.214133,1.214133,,1.214133,1.714133
2186,9.071827,1.071827,,1.071827,1.571827
2187,8.293986,0.293986,,0.293986,0.793986
2188,8.498133,0.498133,,0.498133,0.998133
2189,9.4927845,1.4927845,,1.4927845,1.9927845
2190,9.174644,1.174644,,1.174644,1.674644
2191,8.487701,0.487701,,0.487701,0.987701
2192,7.839501,-0.160499,,-0.160499,0.339501
2193,8.767098,0.767098,,0.767098,1.267098
2194,7.8193846,-0.1806154,,-0.1806154,0.3193846
2195,8.578598,0.578598,,0.578598,1.078598
2196,8.355826,0.355826,,0.355826,0.855826
2197,10.659546,2.659546,,2.659546,3.159546
2198,9.50098,1.50098,,1.50098,2.00098
2199,8.025765,0.025765,,0.025765,0.525765
2200,8.450449,0.450449,,0.450449,0.950449
2201,6.6973267,-1.3026733,,-1.3026733,0
2202,12.090802,4.090802,,4.090802,4.590802
2203,11.399388,3.399388,,3.399388,3.899388
2204,8.372217,0.372217,,0.372217,0.872217
2205,8.98838,0.98838,,0.98838,1.48838
2206,7.607788,-0.392212,,-0.392212,0.107788
2207,6.6518784,-1.3481216,,-1.3481216,0
2208,10.471791,2.471791,,2.471791,2.971791
2209,9.219349,1.219349,,1.219349,1.719349
2210,6.9238243,-1.0761757,,-1.0761757,0
2211,8.679926,0.679926,,0.679926,1.179926
2212,9.426475,1.426475,,1.426475,1.926475
2213,8.455664,0.455664,,0.455664,0.955664
2214,7.95424,-0.04576,,-0.04576,0.45424
2215,8.589029,0.589029,,0.589029,1.089029
2216,10.039658,2.039658,,2.039658,2.539658
2217,7.227063,-0.772937,,-0.772937,0
2218,8.452683,0.452683,,0.452683,0.952683
2219,9.419769,1.419769,,1.419769,1.919769
2220,10.282546,2.282546,,2.282546,2.782546
2221,11.535734,3.535734,,3.535734,4.035734
2222,10.690838,2.690838,,2.690838,3.190838
2223,12.24801,4.24801,,4.24801,4.74801
2224,10.5991955,2.5991955,,2.5991955,3.0991955
2225,8.139014,0.139014,,0.139014,0.639014
2226,8.936226,0.936226,,0.936226,1.436226
2227,9.150058,1.150058,,1.150058,1.650058
2228,8.978695,0.978695,,0.978695,1.478695
2229,8.270144,0.270144,,0.270144,0.770144
2230,8.7358055,0.7358055,,0.7358055,1.2358055
2231,8.078665,0.078665,,0.078665,0.578665
2232,11.348724,3.348724,,3.348724,3.848724
2233,11.397153,3.397153,,3.397153,3.897153
2234,11.134892,3.134892,,3.134892,3.634892
2235,8.855015,0.855015,,0.855015,1.355015
2236,8.890778,0.890778,,0.890778,1.390778
2237,10.537356,2.537356,,2.537356,3.037356
2238,11.889637,3.889637,,3.889637,4.389637
2239,9.014458,1.014458,,1.014458,1.514458
2240,9.083003,1.083003,,1.083003,1.583003
2241,8.307398,0.307398,,0.307398,0.807398
2242,8.456409,0.456409,,0.456409,0.956409
2243,9.389967,1.389967,,1.389967,1.889967
2244,10.681152,2.681152,,2.681152,3.181152
2245,8.1069765,0.1069765,,0.1069765,0.6069765
2246,8.98242,0.98242,,0.98242,1.48242
2247,9.358674,1.358674,,1.358674,1.858674
2248,9.987503,1.987503,,1.987503,2.487503
2249,8.596479,0.596479,,0.596479,1.096479
2250,8.232146,0.232146,,0.232146,0.732146
2251,8.27238,0.27238,,0.27238,0.77238
2252,7.504225,-0.495775,,-0.495775,0.004225
2253,8.509308,0.509308,,0.509308,1.009308
2254,9.063631,1.063631,,1.063631,1.563631
2255,8.603186,0.603186,,0.603186,1.103186
2256,7.1562824,-0.8437176,,-0.8437176,0
2257,7.4490905,-0.5509095,,-0.5509095,0
2258,10.780245,2.780245,,2.780245,3.280245
2259,8.66428,0.66428,,0.66428,1.16428
2260,8.134544,0.134544,,0.134544,0.634544
2261,7.1980057,-0.8019943,,-0.8019943,0
2262,7.006526,-0.993474,,-0.993474,0
2263,7.8625975,-0.1374025,,-0.1374025,0.3625975
2264,8.425861,0.425861,,0.425861,0.925861
2265,10.038912,2.038912,,2.038912,2.538912
2266,6.9879,-1.0121,,-1.0121,0
2267,8.069724,0.069724,,0.069724,0.569724
2268,11.757761,3.757761,,3.757761,4.257761
2269,9.766966,1.766966,,1.766966,2.266966
2270,8.27536,0.27536,,0.27536,0.77536
2271,8.758158,0.758158,,0.758158,1.258158
2272,8.678436,0.678436,,0.678436,1.178436
2273,12.417137,4.417137,,4.417137,4.917137
2274,7.711351,-0.288649,,-0.288649,0.211351
2275,7.0624056,-0.9375944,,-0.9375944,0
2276,8.40351,0.40351,,0.40351,0.90351
2277,10.035187,2.035187,,2.035187,2.535187
2278,12.557954,4.557954,,4.557954,5.057954
2279,7.6301394,-0.3698606,,-0.3698606,0.1301394
2280,7.906556,-0.093444,,-0.093444,0.406556
